72,3393230
199,7461878
205,6794314
195,6206888
293,10223887
156,6096894
390,10585614
238,9537798
201,6616913
204,7915392
306,11463560
183,8942717
210,8871332
241,7959255
258,9724903
197,8204117
266,8475696
256,10700500
196,16931572
244,9652414
392,14327674
206,7429342
316,11921661
165,5825306
227,7772477
211,8015914
205,7795397
257,8706750
271,9731439
154,5740889
207,8394762
233,7344776
238,7034455
260,7682666
387,11173837
233,9301734
285,9937815
207,7599853
163,6073830
384,10799328
217,8107771
238,7703027
294,9080340
590,17174590
132,8490161
311,11157066
147,5578558
270,8831200
173,5997393
275,10151807
232,7999868
231,9684744
224,7611665
190,6839811
307,10728055
349,12747406
390,12824002
230,8279616
183,5557134
185,7506557
98,4186959
106,4040861
155,5238118
261,7883829
129,5793639
120,5349804
228,7465779
166,6003277
384,12187727
200,7055204
351,10291376
362,15347540
136,5332817
213,7714093
306,9245634
444,12132859
209,7558013
239,9186126
151,7152895
105,4645139
241,8632073
181,6309076
226,7985312
241,8050171
313,9632130
354,11044881
147,6051449
186,6265978
214,8246218
255,7655161
188,6508595
369,11396164
217,7153283
265,8081833
180,6491320
155,7669583
177,5658357
243,9716293
305,10495969
173,9043865
191,6726024
375,10903030
202,9584892
301,8352265
189,7296157
104,3851119
116,6084104
146,6512654
236,7883416
358,12215587
234,8370930
295,12981688
243,8478307
283,8906517
144,5953080
327,12450742
394,10767164
241,8085449
112,5413933
336,10715392
229,8762964
244,7778950
201,8305513
226,6722472
323,10833733
201,7082850
119,10853082
175,6593544
163,7652783
266,8621058
187,7240583
171,6699902
311,8971542
317,11703518
282,9319554
254,9955483
495,13237361
86,3392844
217,8918041
184,7463963
244,8235799
349,11720241
227,9479972
271,8381908
354,10572220
185,7376024
94,3644460
227,8224525
147,5853540
301,10201303
445,17248449
186,7475704
310,10528127
215,7789002
210,8436042
316,13629087
122,5238020
388,12511577
186,8035627
275,11476565
319,10441392
236,9851924
229,8499758
306,10039512
286,9647657
177,6224851
217,7340610
215,8121302
233,8676802
158,6035781
155,7922592
284,9037196
289,8534744
184,8503172
147,6343266
236,7268368
292,9195265
179,6010029
222,14878732
243,9723814
386,11368089
102,4747876
245,8020359
338,11861970
111,4761006
95,5344796
225,8378041
227,8148878
208,7612731
182,7704637
188,7412211
188,8143837
167,6283494
146,5071899
204,7811782
315,11687344
145,5567273
240,8478647
185,6542649
331,11168585
482,14675731
253,9511290
233,7663906
234,9519530
266,9209432
226,9459982
119,6413658
261,6359158
98,3922856
265,8149379
270,9567759
491,13326473
158,7901224
231,7205679
209,8254904
221,9394923
241,9074366
171,6507888
312,12185828
406,12207155
263,9152103
290,9312650
447,12957720
255,7031854
144,5728776
123,4843227
185,5390715
406,12929087
234,7435356
171,8625828
155,6637692
207,8520730
269,12444960
180,7908031
160,6518500
127,6864403
219,10049447
272,9849053
565,16383346
162,5415266
160,7269728
254,7317834
257,9320894
342,11400141
142,6320505
351,15003400
266,11123755
184,8500602
261,8598378
192,6167934
384,15141894
140,5297365
298,11556684
92,5937076
302,11514621
305,9860095
128,5912441
182,6045503
176,6805251
372,13766731
167,5908425
216,7273408
316,12721247
135,5579443
202,7530823
475,13036951
275,10304837
217,6350628
295,11273494
174,6007324
240,7736788
180,7156762
266,10956213
114,5392534
198,8934831
211,6936974
180,7548156
312,8680453
147,8679646
231,7113399
230,8125006
267,6969155
272,11525817
75,4227650
222,10892765
298,18629659
412,11908591
242,9443126
162,7184435
353,11873780
222,8165470
296,12557615
257,8676038
144,6759258
175,7000375
234,8375160
222,7993564
355,9934038
411,12901480
439,14680596
298,9709702
182,5610048
216,7197093
429,15218103
240,7240164
183,8043742
116,4996557
149,6178519
244,8625472
271,11423537
166,6587706
174,6486106
261,9851951
315,8153655
251,9647382
256,11262490
288,11776114
257,9102789
299,8263191
414,13288810
240,8247438
154,5897121
92,4333656
297,12103314
256,9440780
251,8407772
201,7245758
198,6091300
179,5894860
384,11454228
301,11360659
342,10379132
286,9570847
198,6585109
450,16801842
289,8494536
127,4606101
201,8169344
260,9325923
188,8402273
138,6910542
107,4410124
147,6796993
236,9414671
113,5129909
255,8204529
249,8905878
262,8552179
173,5726797
269,9520990
308,11038344
193,9087787
269,10210115
365,12215811
303,10948068
247,9612035
341,9696706
128,5709567
184,6705487
270,8335185
380,16001678
360,19290535
145,5503025
278,8280016
365,10242547
203,7232381
313,9033205
282,11058135
118,4707801
147,6537069
289,11471272
166,6945140
390,15094556
235,6600102
179,7015227
284,9525650
270,9365517
307,9483676
366,12949446
186,7514723
357,13716835
336,11557214
251,8437792
230,8577618
172,8525735
155,5865608
224,7062632
161,6837153
355,11134980
166,6136318
164,7133455
265,9024319
221,7330956
244,8813911
205,7669091
355,12324796
175,6449350
131,6467050
325,11638561
156,6849344
244,8369816
146,7287553
252,9121308
435,15397668
123,4507662
248,7079596
197,9920220
167,6451661
256,6731114
151,5943782
331,10244829
181,7695439
186,8012516
141,5395319
181,7387930
393,9815998
360,12246359
195,6749061
419,12427798
197,8893665
269,10957597
284,8845190
371,13900575
192,6237936
227,7307989
156,5379732
194,7432935
406,12178129
160,8520673
193,9905632
224,8405612
175,6552964
316,12615847
190,8407834
114,4592924
151,5011114
231,8459681
432,13494103
305,9347421
388,12136069
203,7813498
149,5420250
149,8612808
350,10555596
202,6311775
174,5857458
491,12489549
251,8343232
177,6778542
196,6682459
219,7030514
264,9508567
184,8416409
283,8076485
253,10670132
346,11189349
279,8229121
157,6380685
274,7069183
194,7216656
292,10450240
231,8394724
140,5909604
150,7384871
219,7643532
259,11865368
192,8783445
243,10253183
294,7473186
212,5501886
306,9711472
192,7616775
275,12179317
408,10572975
185,7343957
230,7108025
351,9635291
186,7229923
331,9939610
131,5339041
117,5028484
244,8346661
203,8679338
502,15287382
335,10655313
129,5686066
202,6269994
150,5409434
253,10589126
148,7337421
187,7238101
166,5963683
275,11608725
166,6789924
210,7015412
276,9653168
113,4792217
203,6832183
308,9602081
158,5487777
198,7928117
207,8805245
285,11462138
225,8932580
331,10721417
281,11541943
170,8293551
148,6478489
234,8839803
271,8632553
185,7097461
246,7246338
281,8570548
130,6792838
535,15726970
159,7202922
203,8841396
155,6342078
358,11255203
167,8079544
206,7871317
295,9671495
225,7186438
381,11728892
182,6375042
317,8754148
142,7222995
184,7010188
211,6749638
295,10128510
174,6896982
338,11206094
294,10698680
275,7235969
326,12063388
162,5110148
284,12030536
195,6630796
312,10179792
140,3893384
386,11947667
124,4933551
154,5530516
171,6086244
290,8886285
274,8502738
235,20814675
216,6304827
112,5168585
345,9910066
219,7675690
213,8905937
204,7471988
247,9328684
402,14765528
238,8160483
178,8541857
310,13084451
327,9365776
